Time [s],Pressure V1-P2 [ADC],Pressure V1-P1-Ins [ADC],Pressure V1-P1-Exp [ADC], Pressure V2-P2 [ADC],Pressure V2-P1-Ins [ADC], Pressure V2-P1-Exp [ADC]
50.624,5125,1638,5125,5397,5420,1638
50.634,5156,5156,1638,5419,5441,1638
50.644,5156,5156,1638,5420,5442,1638
50.654,5139,5139,1638,5383,5405,1638
50.664,5159,1638,5159,5425,5447,1638
50.674,5149,1638,5149,5408,5430,1638
50.684,5144,5144,1638,5423,5445,1638
50.694,5131,1638,5131,5419,5441,1638
50.704,5137,1638,5137,5408,5430,1638
50.714,5129,5129,1638,5402,5424,1638
50.724,5132,1638,5132,5424,5446,1638
50.734,5144,5144,1638,5398,5420,1638
50.744,5154,1638,5154,5380,5403,1638
50.754,5160,1638,5160,5424,5446,1638
50.764,5139,5139,1638,5399,5420,1638
50.774,5163,1638,5163,5408,5431,1638
50.784,5140,5140,1638,5404,5426,1638
50.794,5128,5128,1638,5401,5423,1638
50.804,5135,5135,1638,5418,5440,1638
50.814,5150,1638,5150,5398,5420,1638
50.824,5173,5173,1638,5415,5438,1638
50.834,5139,5139,1638,5389,5411,1638
50.844,5173,5173,1638,5403,5425,1638
50.854,5145,5145,1638,5427,5449,1638
50.864,5134,1638,5134,5421,5443,1638
50.874,5139,1638,5139,5395,5416,1638
50.884,5174,5174,1638,5381,5404,1638
50.894,5125,5125,1638,5413,5435,1638
50.904,5170,5170,1638,5383,5406,1638
50.914,5143,1638,5143,5414,5436,1638
50.924,5154,5154,1638,5382,5404,1638
50.934,5139,5139,1638,5395,5417,1638
50.944,5147,5147,1638,5417,5439,1638
50.954,5152,1638,5152,5414,5435,1638
50.964,5157,5157,1638,5398,5420,1638
50.974,5124,1638,5124,5424,5446,1638
50.984,5156,1638,5156,5381,5403,1638
50.994,5166,5166,1638,5409,5432,1638
51.004,5168,1638,5168,5427,5449,1638
51.014,5158,5158,1638,5377,5399,1638
51.024,5165,5165,1638,5405,5427,1638
51.034,5134,5134,1638,5387,5409,1638
51.044,5133,5133,1638,5403,5424,1638
51.054,5160,5160,1638,5391,5413,1638
51.064,5143,5143,1638,5384,5406,1638
51.074,5161,5161,1638,5378,5400,1638
51.084,5155,1638,5155,5379,5402,1638
51.094,5167,1638,5167,5419,5441,1638
51.104,5150,1638,5150,5420,5442,1638
51.114,5161,1638,5161,5383,5406,1638
51.124,5160,5160,1638,5414,5436,1638
51.134,5152,1638,5152,5423,5445,1638
51.144,5165,1638,5165,5412,5433,1638
51.154,5144,1638,5144,5404,5427,1638
51.164,5135,5135,1638,5423,5445,1638
51.174,5132,1638,5132,5394,5417,1638
51.184,5163,5163,1638,5384,5407,1638
51.194,5137,1638,5137,5381,5403,1638
51.204,5173,1638,5173,5405,5428,1638
51.214,5171,1638,5171,5387,5410,1638
51.224,5127,5127,1638,5407,5428,1638
51.234,5149,1638,5149,5418,5440,1638
51.244,5140,1638,5140,5395,5417,1638
51.254,5132,1638,5132,5389,5411,1638
51.264,5149,1638,5149,5389,5411,1638
51.274,5173,5173,1638,5423,5445,1638
51.284,5134,5134,1638,5383,5405,1638
51.294,5134,1638,5134,5411,5433,1638
51.304,5163,5163,1638,5402,5423,1638
51.314,5134,1638,5134,5408,5430,1638
51.324,5138,1638,5138,5378,5400,1638
51.334,5153,1638,5153,5426,5448,1638
51.344,5160,5160,1638,5395,5418,1638
51.354,5133,1638,5133,5387,5409,1638
51.364,5124,1638,5124,5415,5436,1638
51.374,5146,5146,1638,5378,5400,1638
51.384,5144,5144,1638,5389,5411,1638
51.394,5170,1638,5170,5397,5419,1638
51.404,5172,1638,5172,5382,5404,1638
51.414,5146,5146,1638,5412,5434,1638
51.424,5157,5157,1638,5407,5429,1638
51.434,5171,5171,1638,5394,5416,1638
51.444,5124,1638,5124,5412,5433,1638
51.454,5152,5152,1638,5379,5402,1638
51.464,5169,1638,5169,5415,5438,1638
51.474,5153,5153,1638,5409,5431,1638
51.484,5171,1638,5171,5397,5420,1638
51.494,5129,5129,1638,5416,5438,1638
51.504,5156,5156,1638,5383,5405,1638
51.514,5134,5134,1638,5387,5408,1638
51.524,5158,1638,5158,5402,5423,1638
51.534,5134,1638,5134,5405,5427,1638
51.544,5147,1638,5147,5397,5419,1638
51.554,5134,5134,1638,5423,5445,1638
51.564,5159,5159,1638,5376,5398,1638
51.574,5141,1638,5141,5415,5437,1638
51.584,5170,1638,5170,5390,5412,1638
51.594,5140,1638,5140,5417,5439,1638
51.604,5156,1638,5156,5413,5436,1638
51.614,5163,1638,5163,5382,5404,1638
51.624,5124,1638,5124,5390,5411,1638
51.634,5156,1638,5156,5421,5443,1638
51.644,5132,5132,1638,5391,5413,1638
51.654,5143,5143,1638,5379,5401,1638
51.664,5136,1638,5136,5396,5418,1638
51.674,5127,5127,1638,5388,5411,1638
51.684,5150,5150,1638,5412,5433,1638
51.694,5144,1638,5144,5378,5400,1638
51.704,5135,1638,5135,5403,5425,1638
51.714,5124,1638,5124,5418,5440,1638
51.724,5148,1638,5148,5423,5445,1638
51.734,5158,5158,1638,5381,5403,1638
51.744,5155,1638,5155,5422,5444,1638
51.754,5162,5162,1638,5407,5429,1638
51.764,5150,5150,1638,5407,5429,1638
51.774,5126,5126,1638,5379,5401,1638
51.784,5132,5132,1638,5395,5417,1638
51.794,5153,5153,1638,5379,5401,1638
51.804,5129,1638,5129,5424,5446,1638
51.814,5162,5162,1638,5396,5418,1638
51.824,5153,5153,1638,5419,5441,1638
51.834,5147,1638,5147,5417,5439,1638
51.844,5142,1638,5142,5408,5430,1638
51.854,5156,5156,1638,5417,5439,1638
51.864,5168,5168,1638,5412,5434,1638
51.874,5161,1638,5161,5397,5419,1638
51.884,5172,5172,1638,5386,5408,1638
51.894,5140,1638,5140,5420,5443,1638
51.904,5170,5170,1638,5411,5433,1638
51.914,5152,5152,1638,5413,5436,1638
51.924,5147,1638,5147,5394,5417,1638
51.934,5158,1638,5158,5401,5422,1638
51.944,5135,5135,1638,5419,5441,1638
51.954,5130,5130,1638,5399,5421,1638
51.964,5164,1638,5164,5424,5446,1638
51.974,5139,1638,5139,5427,5449,1638
51.984,5133,1638,5133,5388,5410,1638
51.994,5149,1638,5149,5391,5414,1638
52.004,5160,5160,1638,5413,5436,1638
52.014,5173,1638,5173,5422,5445,1638
52.024,5152,1638,5152,5426,5449,1638
52.034,5174,5174,1638,5390,5412,1638
52.044,5139,5139,1638,5422,5445,1638
52.054,5138,1638,5138,5388,5411,1638
52.064,5144,5144,1638,5398,5419,1638
52.074,5131,1638,5131,5398,5420,1638
52.084,5162,5162,1638,5391,5413,1638
52.094,5157,5157,1638,5377,5399,1638
52.104,5136,5136,1638,5381,5404,1638
52.114,5166,1638,5166,5425,5447,1638
52.124,5172,1638,5172,5382,5404,1638
52.134,5156,5156,1638,5421,5444,1638
52.144,5160,5160,1638,5417,5439,1638
52.154,5147,1638,5147,5423,5445,1638
52.164,5156,5156,1638,5388,5410,1638
52.174,5134,1638,5134,5377,5399,1638
52.184,5129,1638,5129,5381,5403,1638
52.194,5140,1638,5140,5389,5410,1638
52.204,5125,1638,5125,5398,5420,1638
52.214,5152,5152,1638,5391,5413,1638
52.224,5169,1638,5169,5419,5441,1638
52.234,5145,1638,5145,5422,5444,1638
52.244,5162,1638,5162,5405,5427,1638
52.254,5153,5153,1638,5387,5409,1638
52.264,5143,5143,1638,5398,5420,1638
52.274,5145,1638,5145,5413,5435,1638
52.284,5149,1638,5149,5383,5405,1638
52.294,5133,1638,5133,5423,5445,1638
52.304,5139,5139,1638,5412,5434,1638
52.314,5131,1638,5131,5422,5444,1638
52.324,5140,5140,1638,5410,5431,1638
52.334,5139,1638,5139,5414,5435,1638
52.344,5174,5174,1638,5414,5436,1638
52.354,5165,5165,1638,5393,5414,1638
52.364,5143,5143,1638,5419,5441,1638
52.374,5174,5174,1638,5397,5419,1638
52.384,5143,5143,1638,5406,5429,1638
52.394,5129,1638,5129,5400,5422,1638
52.404,5147,1638,5147,5426,5449,1638
52.414,5133,5133,1638,5390,5412,1638
52.424,5126,1638,5126,5398,5420,1638
52.434,5148,5148,1638,5416,5438,1638
52.444,5165,1638,5165,5391,5413,1638
52.454,5137,5137,1638,5415,5436,1638
52.464,5130,1638,5130,5378,5400,1638
52.474,5138,5138,1638,5382,5405,1638
52.484,5147,1638,5147,5398,5420,1638
52.494,5144,1638,5144,5406,5428,1638
52.504,5209,5209,1638,5385,5404,1638
52.514,5171,5171,1638,5399,5419,1638
52.524,5163,5163,1638,5417,5437,1638
52.534,5182,5182,1638,5423,5443,1638
52.544,5191,5191,1638,5426,5445,1638
52.554,5207,5207,1638,5421,5440,1638
52.564,5204,5204,1638,5434,5454,1638
52.574,5197,5197,1638,5449,5470,1638
52.584,5220,5220,1638,5459,5478,1638
52.594,5215,5215,1638,5485,5504,1638
52.604,5180,5180,1638,5493,5513,1638
52.614,5190,5190,1638,5469,5489,1638
52.624,5235,5235,1638,5473,5491,1638
52.634,5232,5232,1638,5477,5494,1638
52.644,5188,5188,1638,5453,5471,1638
52.654,5227,5227,1638,5460,5477,1638
52.664,5246,5246,1638,5459,5477,1638
52.674,5191,5191,1638,5448,5466,1638
52.684,5262,5262,1638,5500,5518,1638
52.694,5257,5257,1638,5486,5504,1638
52.704,5197,5197,1638,5467,5485,1638
52.714,5241,5241,1638,5475,5494,1638
52.724,5232,5232,1638,5441,5460,1638
52.734,5200,5200,1638,5446,5466,1638
52.744,5185,5185,1638,5424,5442,1638
52.754,5202,5202,1638,5429,5447,1638
52.764,5245,5245,1638,5459,5478,1638
52.774,5254,5254,1638,5440,5458,1638
52.784,5236,5236,1638,5448,5467,1638
52.794,5199,5200,1638,5454,5473,1638
52.804,5204,5204,1638,5472,5491,1638
52.814,5215,5215,1638,5483,5501,1638
52.824,5228,5228,1638,5495,5514,1638
52.834,5270,5270,1638,5510,5529,1638
52.844,5292,5292,1638,5504,5523,1638
52.854,5269,5269,1638,5512,5530,1638
52.864,5266,5266,1638,5505,5523,1638
52.874,5283,5283,1638,5494,5512,1638
52.884,5242,5242,1638,5477,5495,1638
52.894,5213,5213,1638,5442,5460,1638
52.904,5240,5240,1638,5450,5469,1638
52.914,5215,5215,1638,5459,5478,1638
52.924,5200,5200,1638,5435,5453,1638
52.934,5219,5219,1638,5443,5461,1638
52.944,5216,5216,1638,5477,5495,1638
52.954,5226,5226,1638,5491,5509,1638
52.964,5264,5264,1638,5493,5511,1638
52.974,5287,5287,1638,5489,5507,1638
52.984,5277,5277,1638,5491,5508,1638
52.994,5250,5250,1638,5477,5494,1638
53.004,5263,5263,1638,5468,5486,1638
53.014,5270,5270,1638,5475,5494,1638
53.024,5227,5227,1638,5450,5469,1638
53.034,5209,5209,1638,5422,5439,1638
53.044,5216,5216,1638,5438,5455,1638
53.054,5223,5223,1638,5450,5467,1638
53.064,5208,5208,1638,5458,5475,1638
53.074,5173,5173,1638,5452,5470,1638
53.084,5182,5182,1638,5435,5453,1638
53.094,5210,5210,1638,5448,5466,1638
53.104,5222,5222,1638,5440,5458,1638
53.114,5214,5214,1638,5417,5435,1638
53.124,5228,5228,1638,5428,5446,1638
53.134,5244,5244,1638,5448,5468,1638
53.144,5234,5234,1638,5459,5478,1638
53.154,5208,5208,1638,5440,5459,1638
53.164,5159,5159,1638,5410,5429,1638
53.174,5149,5149,1638,5391,5411,1638
53.184,5183,5183,1638,5386,5406,1638
53.194,5185,5185,1638,5390,5410,1638
53.204,5171,5171,1638,5392,5413,1638
53.214,5171,5171,1638,5403,5423,1638
53.224,5184,5184,1638,5425,5445,1638
53.234,5178,5178,1638,5399,5418,1638
53.244,5161,5161,1638,5386,5406,1638
53.254,5154,5154,1638,5404,5424,1638
53.264,5179,5179,1638,5404,5424,1638
53.274,5207,5207,1638,5422,5442,1638
53.284,5196,5196,1638,5446,5466,1638
53.294,5210,5210,1638,5468,5489,1638
53.304,5231,5231,1638,5474,5494,1638
53.314,5205,5205,1638,5470,5491,1638
53.324,5191,5191,1638,5501,5521,1638
53.334,5203,5203,1638,5505,5525,1638
53.344,5243,5243,1638,5490,5510,1638
53.354,5273,5273,1638,5487,5508,1638
53.364,5253,5253,1638,5487,5508,1638
53.374,5229,5229,1638,5491,5512,1638
53.384,5224,5224,1638,5517,5538,1638
53.394,5235,5235,1638,5544,5564,1638
53.404,5271,5271,1638,5528,5548,1638
53.414,5262,5262,1638,5487,5506,1638
53.424,5252,5252,1638,5465,5485,1638
53.434,5255,5255,1638,5479,5499,1638
53.444,5209,5209,1638,5493,5513,1638
53.454,5197,5197,1638,5471,5491,1638
53.464,5209,5209,1638,5446,5466,1638
53.474,5178,5178,1638,5420,5440,1638
53.484,5167,5167,1638,5432,5451,1638
53.494,5206,5206,1638,5471,5490,1638
53.504,5244,5244,1638,5473,5493,1638
53.514,5272,5272,1638,5476,5496,1638
53.524,5309,5309,1638,5506,5526,1638
53.534,5281,5281,1638,5498,5519,1638
53.544,5209,5209,1638,5470,5490,1638
53.554,5220,5220,1638,5485,5505,1638
53.564,5273,5273,1638,5517,5536,1638
53.574,5256,5256,1638,5508,5526,1638
53.584,5223,5223,1638,5489,5507,1638
53.594,5224,5224,1638,5489,5507,1638
53.604,5253,5253,1638,5482,5500,1638
53.614,5248,5248,1638,5462,5480,1638
53.624,5215,5215,1638,5459,5478,1638
53.634,5238,5238,1638,5472,5491,1638
53.644,5255,5255,1638,5487,5505,1638
53.654,5235,5235,1638,5480,5498,1638
53.664,5253,5253,1638,5458,5476,1638
53.674,5282,5282,1638,5458,5475,1638
53.684,5268,5268,1638,5459,5477,1638
53.694,5236,5236,1638,5436,5454,1638
53.704,5215,5215,1638,5426,5443,1638
53.714,5171,5171,1638,5407,5425,1638
53.724,5179,5179,1638,5403,5421,1638
53.734,5216,5216,1638,5407,5425,1638
53.744,5215,5215,1638,5404,5423,1638
53.754,5250,5250,1638,5449,5467,1638
53.764,5272,5272,1638,5485,5503,1638
53.774,5252,5252,1638,5476,5494,1638
53.784,5267,5267,1638,5471,5490,1638
53.794,5261,5261,1638,5440,5458,1638
53.804,5213,5213,1638,5403,5421,1638
53.814,5189,5189,1638,5410,5428,1638
53.824,5184,5184,1638,5419,5436,1638
53.834,5195,5195,1638,5428,5446,1638
53.844,5202,5202,1638,5441,5459,1638
53.854,5177,5177,1638,5436,5453,1638
53.864,5174,5174,1638,5459,5477,1638
53.874,5185,5185,1638,5488,5506,1638
53.884,5206,5206,1638,5487,5504,1638
53.894,5265,5265,1638,5497,5514,1638
53.904,5296,5296,1638,5507,5523,1638
53.914,5282,1638,5282,5480,5497,1638
53.924,5258,1638,5258,5459,5476,1638
53.934,5218,5218,1638,5456,5472,1638
53.944,5217,5217,1638,5455,5471,1638
53.954,5225,5225,1638,5453,5469,1638
53.964,5246,5246,1638,5454,5471,1638
53.974,5266,5266,1638,5457,5474,1638
53.984,5250,5250,1638,5480,5497,1638
53.994,5243,5243,1638,5493,5510,1638
54.004,5203,5203,1638,5453,5470,1638
54.014,5156,5156,1638,5417,5433,1638
54.024,5160,5160,1638,5434,5451,1638
54.034,5172,1638,5172,5459,5475,1638
54.044,5176,1638,5176,5459,5475,1638
54.054,5156,1638,5157,5427,5443,1638
54.064,5145,1638,5145,5402,5418,1638
54.074,5183,1638,5184,5422,5438,1638
54.084,5218,1638,5218,5453,5468,1638
54.094,5222,1638,5223,5455,5470,1638
54.104,5242,1638,5243,5459,5475,1638
54.114,5253,5253,1638,5473,5489,1638
54.124,5265,5265,1638,5471,5486,1638
54.134,5280,5280,1638,5455,5470,1638
54.144,5248,5248,1638,5418,5434,1638
54.154,5211,5211,1638,5404,5420,1638
54.164,5232,5232,1638,5434,5450,1638
54.174,5238,5238,1638,5420,5436,1638
54.184,5208,5208,1638,5390,5406,1638
54.194,5198,1638,5198,5391,5407,1638
54.204,5204,5204,1638,5415,5431,1638
54.214,5204,5204,1638,5443,5459,1638
54.224,5206,5206,1638,5444,5460,1638
54.234,5206,1638,5206,5424,5440,1638
54.244,5214,5214,1638,5421,5437,1638
54.254,5210,5210,1638,5418,5434,1638
54.264,5191,5191,1638,5427,5443,1638
54.274,5195,5195,1638,5443,5459,1638
54.284,5188,1638,5188,5423,5439,1638
54.294,5142,1638,5142,5404,5420,1638
54.304,5147,5147,1638,5417,5433,1638
54.314,5187,5187,1638,5421,5437,1638
54.324,5185,5185,1638,5421,5438,1638
54.334,5167,5167,1638,5421,5438,1638
54.344,5160,5160,1638,5410,5428,1638
54.354,5161,5161,1638,5403,5420,1638
54.364,5201,5201,1638,5414,5430,1638
54.374,5230,5230,1638,5430,5447,1638
54.384,5205,5205,1638,5439,5455,1638
54.394,5179,5179,1638,5435,5452,1638
54.404,5175,5175,1638,5426,5442,1638
54.414,5171,5171,1638,5408,5424,1638
54.424,5172,5172,1638,5404,5420,1638
54.434,5161,5161,1638,5405,5422,1638
54.444,5139,5139,1638,5397,5414,1638
54.454,5139,5139,1638,5387,5405,1638
54.464,5124,5124,1638,5375,5393,1638
54.474,5088,5088,1638,5370,5388,1638
54.484,5108,5108,1638,5396,5414,1638
54.494,5136,5136,1638,5416,5435,1638
54.504,5129,5129,1638,5425,5445,1638
54.514,5146,5146,1638,5447,5468,1638
54.524,5174,5174,1638,5476,5496,1638
54.534,5196,5196,1638,5467,5486,1638
54.544,5230,5230,1638,5425,5444,1638
54.554,5237,5237,1638,5437,5456,1638
54.564,5228,5228,1638,5473,5492,1638
54.574,5218,5218,1638,5467,5486,1638
54.584,5206,5206,1638,5459,5478,1638
54.594,5209,5209,1638,5440,5459,1638
54.604,5191,5191,1638,5418,5438,1638
54.614,5172,5172,1638,5436,5456,1638
54.624,5205,5205,1638,5463,5483,1638
54.634,5218,5218,1638,5441,5461,1638
54.644,5183,5183,1638,5405,5424,1638
54.654,5155,5155,1638,5402,5422,1638
54.664,5171,5171,1638,5417,5437,1638
54.674,5224,5224,1638,5421,5440,1638
54.684,5229,5229,1638,5423,5442,1638
54.694,5182,5182,1638,5442,5462,1638
54.704,5184,5184,1638,5446,5466,1638
54.714,5179,5179,1638,5411,5431,1638
54.724,5130,5130,1638,5400,5421,1638
54.734,5122,5122,1638,5406,5426,1638
54.744,5145,5145,1638,5398,5418,1638
54.754,5156,5156,1638,5386,5406,1638
54.764,5173,5173,1638,5377,5397,1638
54.774,5157,5157,1638,5374,5395,1638
54.784,5124,5124,1638,5372,5394,1638
54.794,5123,5123,1638,5366,5389,1638
54.804,5139,5139,1638,5371,5394,1638
54.814,5133,5133,1638,5372,5396,1638
54.824,5107,5107,1638,5375,5399,1638
54.834,5087,5087,1638,5376,5399,1638
54.844,5096,5096,1638,5357,5380,1638
54.854,5104,5104,1638,5364,5387,1638
54.864,5098,5098,1638,5407,5431,1638
54.874,5107,5107,1638,5421,5446,1638
54.884,5124,5124,1638,5392,5418,1638
54.894,5119,5119,1638,5357,5382,1638
54.904,5147,5147,1638,5370,5396,1638
54.914,5193,5193,1638,5410,5435,1638
54.924,5162,5162,1638,5419,5444,1638
54.934,5098,5098,1638,5404,5429,1638
54.944,5102,5102,1638,5408,5434,1638
54.954,5131,5131,1638,5435,5461,1638
54.964,5156,5156,1638,5453,5480,1638
54.974,5186,5186,1638,5452,5480,1638
54.984,5185,5185,1638,5459,5487,1638
54.994,5188,5188,1638,5472,5499,1638
55.004,5196,5196,1638,5437,5464,1638
55.014,5149,5149,1638,5384,5411,1638
55.024,5130,5130,1638,5408,5436,1638
55.034,5139,5139,1638,5419,5446,1638
55.044,5131,5131,1638,5396,5422,1638
55.054,5141,5141,1638,5411,5439,1638
55.064,5157,5157,1638,5440,5469,1638
55.074,5156,5156,1638,5429,5458,1638
55.084,5138,5139,1638,5371,5400,1638
55.094,5097,5097,1638,5348,5377,1638
55.104,5048,5048,1638,5350,5379,1638
55.114,5007,5007,1638,5305,5333,1638
55.124,4961,4961,1638,5234,5264,1638
55.134,4905,4906,1638,5146,5178,1638
55.144,4842,4843,1638,5083,5118,1638
55.154,4739,4741,1638,5046,5084,1638
55.164,4656,4659,1638,4958,4998,1638
55.174,4606,4610,1638,4856,4898,1638
55.184,4524,4530,1638,4821,4866,1638
55.194,4430,4437,1638,4781,4829,1638
55.204,4383,4392,1638,4716,4766,1638
55.214,4383,4393,1638,4695,4749,1638
55.224,4368,4380,1638,4698,4754,1638
55.234,4317,4330,1638,4676,4734,1638
55.244,4284,4298,1638,4654,4713,1638
55.254,4257,4270,1638,4626,4687,1638
55.264,4240,4254,1638,4604,4667,1638
55.274,4282,4297,1638,4621,4685,1638
55.284,4287,4303,1638,4601,4666,1638
55.294,4212,4229,1638,4537,4603,1638
55.304,4184,4200,1638,4536,4604,1638
55.314,4205,4222,1638,4573,4642,1638
55.324,4225,4243,1638,4586,4655,1638
55.334,4232,4250,1638,4572,4640,1638
55.344,4234,4254,1638,4570,4640,1638
55.354,4253,4274,1638,4587,4658,1638
55.364,4265,4286,1638,4600,4673,1638
55.374,4229,4251,1638,4593,4666,1638
55.384,4217,4241,1638,4555,4628,1638
55.394,4272,4296,1638,4563,4638,1638
55.404,4265,4289,1638,4620,4698,1638
55.414,4233,4257,1638,4633,4712,1638
55.424,4272,4296,1638,4620,4698,1638
55.434,4256,4281,1638,4618,4697,1638
55.444,4199,4224,1638,4599,4679,1638
55.454,4212,4236,1638,4570,4650,1638
55.464,4255,4279,1638,4586,4666,1638
55.474,4247,4272,1638,4583,4664,1638
55.484,4202,4229,1638,4538,4620,1638
55.494,4193,4220,1638,4542,4624,1638
55.504,4226,4251,1638,4576,4658,1638
55.514,4266,4292,1638,4582,4666,1638
55.524,4304,4330,1638,4584,4668,1638
55.534,4294,4322,1638,4599,4684,1638
55.544,4208,4238,1638,4605,4691,1638
55.554,4154,4184,1638,4586,4672,1638
55.564,4185,4216,1638,4575,4662,1638
55.574,4160,4191,1638,4550,4637,1638
55.584,4121,4150,1638,4521,4608,1638
55.594,4156,4187,1638,4515,4602,1638
55.604,4170,4202,1638,4505,4592,1638
55.614,4148,4180,1638,4514,4601,1638
55.624,4160,4190,1638,4549,4637,1638
55.634,4199,4230,1638,4545,4636,1638
55.644,4216,4249,1638,4553,4644,1638
55.654,4232,4264,1638,4589,4680,1638
55.664,4251,4281,1638,4602,4692,1638
55.674,4244,4275,1638,4623,4712,1638
55.684,4284,4315,1638,4648,4738,1638
55.694,4310,4341,1638,4647,4737,1638
55.704,4278,4308,1638,4647,4737,1638
55.714,4211,4241,1638,4602,4691,1638
55.724,4226,4255,1638,4586,4676,1638
55.734,4310,4339,1638,4672,4761,1638
55.744,4248,4278,1638,4675,4764,1638
55.754,4202,4232,1638,4622,4711,1638
55.764,4225,4255,1638,4649,4738,1638
55.774,4204,4233,1638,4707,4795,1638
55.784,4281,4311,1638,4736,4824,1638
55.794,4364,4394,1638,4708,4797,1638
55.804,4334,4363,1638,4683,4773,1638
55.814,4295,4325,1638,4687,4776,1638
55.824,4279,4309,1638,4704,4792,1638
55.834,4259,4289,1638,4721,4809,1638
55.844,4238,4268,1638,4736,4825,1638
55.854,4249,4278,1638,4749,4837,1638
55.864,4363,4391,1638,4759,4846,1638
55.874,4427,4455,1638,4766,4854,1638
55.884,4345,4374,1638,4750,4839,1638
55.894,4338,4367,1638,4773,4862,1638
55.904,4419,4447,1638,4825,4913,1638
55.914,4386,4412,1638,4793,4881,1638
55.924,4334,4360,1638,4781,4869,1638
55.934,4379,4405,1638,4809,4895,1638
55.944,4368,4394,1638,4800,4887,1638
55.954,4378,4405,1638,4810,4896,1638
55.964,4470,4497,1638,4825,4911,1638
55.974,4459,4484,1638,4802,4887,1638
55.984,4426,4452,1638,4794,4880,1638
55.994,4415,4442,1638,4780,4865,1638
56.004,4426,4455,1638,4762,4847,1638
56.014,4469,4497,1638,4750,4834,1638
56.024,4424,4451,1638,4721,4805,1638
56.034,4343,4368,1638,4715,4799,1638
56.044,4332,4358,1638,4734,4818,1638
56.054,4351,4379,1638,4752,4836,1638
56.064,4317,4345,1638,4726,4812,1638
56.074,4261,4290,1638,4713,4800,1638
56.084,4275,4306,1638,4742,4830,1638
56.094,4354,4385,1638,4734,4822,1638
56.104,4400,4430,1638,4728,4816,1638
56.114,4306,4336,1638,4691,4780,1638
56.124,4213,4242,1638,4638,4726,1638
56.134,4273,4303,1638,4672,4761,1638
56.144,4351,4382,1638,4709,4797,1638
56.154,4326,4355,1638,4696,4784,1638
